Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-05-18 11:30:00-04:00,417.30999755859375,417.5,417.1000061035156,417.3699951171875,1513402,0.0,0.0,0.0
2023-05-18 11:45:00-04:00,417.3800048828125,418.05999755859375,416.7749938964844,417.0799865722656,3594213,0.0,0.0,0.0
2023-05-18 12:00:00-04:00,417.0799865722656,417.1300048828125,416.0299987792969,416.0899963378906,3017400,0.0,0.0,0.0
2023-05-18 12:15:00-04:00,416.0400085449219,416.51910400390625,415.7200012207031,416.1596984863281,3085037,0.0,0.0,0.0
2023-05-18 12:30:00-04:00,416.1600036621094,416.4700012207031,415.8699951171875,416.3037109375,1660119,0.0,0.0,0.0
2023-05-18 12:45:00-04:00,416.2950134277344,416.4200134277344,415.7300109863281,416.20001220703125,2061097,0.0,0.0,0.0
2023-05-18 13:00:00-04:00,416.20001220703125,416.55999755859375,416.17999267578125,416.30999755859375,1440501,0.0,0.0,0.0
2023-05-18 13:15:00-04:00,416.32000732421875,417.2099914550781,416.1199951171875,416.1400146484375,3007469,0.0,0.0,0.0
2023-05-18 13:30:00-04:00,416.1400146484375,416.6700134277344,415.8999938964844,415.92010498046875,1641397,0.0,0.0,0.0
2023-05-18 13:45:00-04:00,415.75,416.1300048828125,415.3949890136719,415.625,1876718,0.0,0.0,0.0
2023-05-18 14:00:00-04:00,415.6199951171875,415.8699951171875,415.4700012207031,415.7650146484375,2015111,0.0,0.0,0.0
2023-05-18 14:15:00-04:00,415.7799987792969,416.760009765625,415.7699890136719,416.5335998535156,1646790,0.0,0.0,0.0
2023-05-18 14:30:00-04:00,416.5379943847656,416.92999267578125,416.5372009277344,416.7099914550781,1829362,0.0,0.0,0.0
2023-05-18 14:45:00-04:00,416.7099914550781,417.1400146484375,416.6600036621094,417.0299987792969,2191340,0.0,0.0,0.0
2023-05-18 15:00:00-04:00,417.0400085449219,417.4198913574219,416.8122863769531,417.3999938964844,2305524,0.0,0.0,0.0
2023-05-18 15:15:00-04:00,417.3900146484375,417.989990234375,417.3800048828125,417.7850036621094,3163866,0.0,0.0,0.0
2023-05-18 15:30:00-04:00,417.7900085449219,418.864990234375,417.7300109863281,418.7749938964844,3984088,0.0,0.0,0.0
2023-05-18 15:45:00-04:00,418.7749938964844,419.6700134277344,418.7749938964844,419.23779296875,17059362,0.0,0.0,0.0
2023-05-19 09:30:00-04:00,420.1700134277344,420.7200012207031,419.79998779296875,420.5,5134729,0.0,0.0,0.0
2023-05-19 09:45:00-04:00,420.5,420.7200012207031,420.20001220703125,420.54998779296875,3852532,0.0,0.0,0.0
2023-05-19 10:00:00-04:00,420.55999755859375,420.57989501953125,419.8800048828125,420.3680114746094,3699714,0.0,0.0,0.0
2023-05-19 10:15:00-04:00,420.3599853515625,420.6700134277344,420.30999755859375,420.57000732421875,4042007,0.0,0.0,0.0
2023-05-19 10:30:00-04:00,420.54998779296875,420.7200012207031,420.07000732421875,420.1799011230469,2171985,0.0,0.0,0.0
2023-05-19 10:45:00-04:00,420.17999267578125,420.3699951171875,419.8800048828125,420.3299865722656,7835049,0.0,0.0,0.0
2023-05-19 11:00:00-04:00,420.385009765625,420.55499267578125,419.5,419.5400085449219,3359176,0.0,0.0,0.0
2023-05-19 11:15:00-04:00,419.5400085449219,419.8599853515625,418.510009765625,418.510009765625,6282415,0.0,0.0,0.0
2023-05-19 11:30:00-04:00,418.510009765625,418.67999267578125,417.3500061035156,418.1199951171875,6596952,0.0,0.0,0.0
2023-05-19 11:45:00-04:00,418.1300048828125,419.17999267578125,418.07000732421875,418.5150146484375,4092683,0.0,0.0,0.0
2023-05-19 12:00:00-04:00,418.5199890136719,418.80999755859375,418.1499938964844,418.239990234375,3000824,0.0,0.0,0.0
2023-05-19 12:15:00-04:00,418.239990234375,418.8699035644531,417.9100036621094,418.2200012207031,2055782,0.0,0.0,0.0
2023-05-19 12:30:00-04:00,418.2099914550781,418.45001220703125,417.5,418.45001220703125,2392992,0.0,0.0,0.0
2023-05-19 12:45:00-04:00,418.45001220703125,418.94000244140625,418.3800048828125,418.6788024902344,2110656,0.0,0.0,0.0
2023-05-19 13:00:00-04:00,418.75,419.05999755859375,418.54998779296875,418.7489929199219,1698893,0.0,0.0,0.0
2023-05-19 13:15:00-04:00,418.7449951171875,418.989990234375,418.54998779296875,418.760009765625,1086820,0.0,0.0,0.0
2023-05-19 13:30:00-04:00,418.7699890136719,418.8800048828125,418.30999755859375,418.4599914550781,1244337,0.0,0.0,0.0
2023-05-19 13:45:00-04:00,418.3999938964844,418.6300048828125,417.9642028808594,418.0050048828125,2130760,0.0,0.0,0.0
2023-05-19 14:00:00-04:00,418.010009765625,418.2099914550781,417.7799987792969,417.8500061035156,1983288,0.0,0.0,0.0
2023-05-19 14:15:00-04:00,417.8500061035156,418.4599914550781,417.4700012207031,417.8782043457031,2691146,0.0,0.0,0.0
2023-05-19 14:30:00-04:00,417.8550109863281,418.260009765625,417.68499755859375,418.2200012207031,2088926,0.0,0.0,0.0
2023-05-19 14:45:00-04:00,418.2149963378906,418.7099914550781,417.82000732421875,418.6700134277344,2936969,0.0,0.0,0.0
2023-05-19 15:00:00-04:00,418.6700134277344,418.7200012207031,418.19500732421875,418.7001037597656,1889422,0.0,0.0,0.0
2023-05-19 15:15:00-04:00,418.7099914550781,418.7200012207031,418.1449890136719,418.1828918457031,2218825,0.0,0.0,0.0
2023-05-19 15:30:00-04:00,418.18499755859375,418.7200012207031,417.989990234375,418.67999267578125,2822246,0.0,0.0,0.0
2023-05-19 15:45:00-04:00,418.69000244140625,418.989990234375,418.3500061035156,418.6099853515625,10478332,0.0,0.0,0.0
