,Close,Clusters
177,333.0299987792969,0
178,333.1499938964844,0
179,332.3753967285156,0
180,331.8599853515625,0
181,332.6300048828125,1
182,336.1700134277344,4
183,333.25,-3
184,334.18499755859375,1
185,333.20001220703125,-1
186,334.3800048828125,1
187,334.7850036621094,0
188,334.1700134277344,0
189,334.70001220703125,0
190,335.010009765625,0
191,334.885009765625,0
192,333.8599853515625,0
193,334.260009765625,0
194,334.7250061035156,0
195,334.489990234375,0
196,334.0899963378906,0
197,334.5299987792969,0
198,334.3900146484375,0
199,334.6400146484375,0
200,334.69000244140625,0
201,335.6195983886719,1
202,336.3900146484375,1
203,336.1304931640625,0
204,336.0799865722656,0
205,335.6600036621094,0
206,335.4700927734375,0
207,335.29998779296875,0
208,336.4700012207031,1
209,335.260009765625,-1
210,335.75,0
211,336.3900146484375,0
212,336.8699951171875,0
213,337.3599853515625,0
214,336.8700866699219,0
215,337.5799865722656,0
216,338.1199035644531,0
217,337.989990234375,0
218,338.01800537109375,0
219,337.8930969238281,0
220,337.9700012207031,0
221,338.3175048828125,0
222,338.0,0
223,337.6650085449219,0
224,337.3599853515625,0
225,337.6600036621094,0
226,337.2900085449219,0
227,337.2699890136719,0
228,336.54998779296875,-1
229,337.17999267578125,1
230,337.260009765625,0
231,337.25,0
232,337.239990234375,0
233,335.9100036621094,-1
234,333.57000732421875,-2
235,333.75,0
236,333.9599914550781,0
