,Close,Clusters
108,315.95001220703125,0
109,315.9599914550781,0
110,317.31671142578125,0
111,317.3699951171875,0
112,317.29998779296875,0
113,317.0,0
114,316.69000244140625,0
115,316.73291015625,0
116,316.4100036621094,0
117,316.2300109863281,0
118,316.45001220703125,0
119,316.6000061035156,0
120,316.5299987792969,0
121,316.260009765625,0
122,316.5799865722656,0
123,316.8299865722656,0
124,317.07000732421875,0
125,317.29998779296875,0
126,317.5400085449219,0
127,317.82000732421875,0
128,318.3500061035156,0
129,318.55999755859375,0
130,318.1300048828125,-1
131,317.739990234375,-1
132,317.2900085449219,-1
133,317.8299865722656,1
134,317.6724853515625,0
135,317.8699951171875,0
136,317.5450134277344,0
137,317.1199951171875,0
138,317.2850036621094,0
139,317.5350036621094,0
140,316.8800048828125,0
141,316.95001220703125,0
142,317.1070861816406,0
143,317.44000244140625,0
144,317.989990234375,0
145,318.0799865722656,0
146,317.67999267578125,0
147,317.4762878417969,0
148,317.5050048828125,0
149,317.9800109863281,0
150,317.9100036621094,0
151,318.010009765625,0
152,318.2499084472656,0
153,318.064697265625,0
154,318.3341064453125,0
155,318.3800048828125,0
156,320.9884033203125,0
157,320.9649963378906,0
158,320.9599914550781,0
159,320.75,0
160,321.2550048828125,1
161,321.8500061035156,1
162,321.9700012207031,0
163,321.42999267578125,-1
164,321.010009765625,-1
165,320.67999267578125,0
166,321.2900085449219,1
167,320.510009765625,-1
168,320.65179443359375,0
169,320.4849853515625,0
170,320.0899963378906,0
171,320.6401062011719,0
172,320.9599914550781,0
173,320.8454895019531,0
174,320.84710693359375,0
175,321.1300048828125,0
176,321.2900085449219,0
177,321.1199951171875,0
178,321.0199890136719,0
179,321.0570983886719,0
180,320.6499938964844,0
181,321.2349853515625,1
182,320.7300109863281,-1
183,320.739990234375,0
184,320.7237854003906,0
185,320.0050048828125,-1
186,319.739990234375,-1
187,318.8525085449219,-1
188,319.1499938964844,0
189,318.9798889160156,0
190,319.114990234375,0
191,318.9248962402344,0
192,318.18499755859375,-1
193,318.0849914550781,-1
194,317.4599914550781,-1
195,317.3399963378906,0
196,317.55999755859375,0
197,317.4200134277344,0
198,317.4049987792969,0
199,317.18499755859375,0
200,316.864990234375,0
201,315.9700012207031,0
202,316.32000732421875,0
203,316.1430969238281,0
204,316.2900085449219,0
205,315.989990234375,0
206,316.2200012207031,0
207,315.2799987792969,-1
208,314.6650085449219,-1
209,315.69000244140625,1
210,314.6099853515625,-1
211,313.7300109863281,-1
212,312.8999938964844,-1
213,313.1300048828125,0
214,313.3800048828125,0
215,313.5400085449219,0
216,313.4100036621094,0
217,313.30999755859375,0
218,313.44000244140625,0
219,312.8226013183594,0
220,313.1449890136719,0
221,313.3500061035156,0
222,313.1000061035156,0
223,313.7300109863281,1
224,314.44000244140625,1
225,314.5199890136719,0
226,314.2699890136719,0
227,313.760009765625,0
228,314.0,0
229,313.6499938964844,0
230,313.9772033691406,0
231,314.9800109863281,1
232,314.1400146484375,-1
233,313.8500061035156,0
234,321.4100036621094,10
235,320.6199951171875,-1
236,322.1000061035156,2
237,322.0299987792969,2
238,323.2900085449219,2
239,323.5799865722656,0
